日時	始値	高値	安値	終値	単純移動平均1/単純移動平均	単純移動平均2/単純移動平均	売買高/売買高+移動平均	単純移動平均1/売買高+移動平均	単純移動平均2/売買高+移動平均	
2020/07/03	27150	27200	27110	27150	26840.000	27325.600	6574	10992.6	20590.92	
2020/07/06	27250	27640	27250	27630	27126.000	27363.600	12449	10031	20637.24	
2020/07/07	27650	27680	27450	27490	27244.000	27391.600	23843	11468.2	21032.2	
2020/07/08	27280	27360	27150	27180	27286.000	27380.800	9334	11840.2	20271.6	
2020/07/09	27360	27390	27270	27310	27352.000	27356.400	8865	12213	19867.8	
2020/07/10	27040	27040	26580	26610	27244.000	27289.600	15364	13971	19668.24	
2020/07/13	27310	27490	27280	27480	27214.000	27226.800	20482	15577.6	19626.56	
2020/07/14	27410	27470	27300	27360	27188.000	27157.600	7351	12279.2	18648.36	
2020/07/15	28160	28220	28130	28180	27388.000	27132.800	30009	16414.2	18949.56	
2020/07/16	28080	28110	27930	28010	27528.000	27143.600	13744	17390	18742.68	
2020/07/17	28040	28090	27970	28010	27808.000	27190.400	4536	15224.4	16194.4	
2020/07/20	27970	28030	27800	27870	27886.000	27270.800	11188	13365.6	15190.84	
2020/07/21	28010	28220	27990	28200	28054.000	27294.800	13363	14568	14390.72	
2020/07/22	28130	28180	28050	28080	28034.000	27317.600	5653	9696.8	13922.44	
2020/07/27	27390	27560	27390	27430	27918.000	27328.000	14669	9881.8	13925.44	
2020/07/28	27440	27510	27410	27480	27812.000	27336.000	8351	10644.8	13878.04	
2020/07/29	27170	27250	27080	27130	27664.000	27346.000	30824	14572	14638.52	
2020/07/30	27330	27350	27270	27340	27492.000	27350.000	10464	13992.2	13722.2	
2020/07/31	27230	27240	26890	26920	27260.000	27336.400	9351	14731.8	13902.68	
2020/08/03	27420	27580	27330	27380	27250.000	27367.600	13133	14424.6	13537.2	
2020/08/04	27710	27790	27700	27760	27306.000	27402.000	7873	14329	13032.36	
2020/08/05	27800	27850	27700	27850	27450.000	27468.000	5007	9165.6	12542.36	
2020/08/06	27780	27930	27780	27820	27546.000	27504.800	8013	8675.4	12196.6	
2020/08/07	28010	28050	27900	27960	27754.000	27544.400	6996	8204.4	12177.48	
2020/08/11	28580	28700	28560	28670	28012.000	27612.000	24638	10505.4	12882.96	
2020/08/12	28670	28750	28600	28690	28198.000	27673.600	45981	18127	14459.24	
2020/08/13	28930	28960	28850	28850	28398.000	27722.400	11538	19433.2	14422.8	
2020/08/14	28980	29010	28920	28920	28618.000	27779.600	9099	19650.4	13833.04	
2020/08/17	28860	28890	28810	28840	28794.000	27846.000	6829	19617	13732.84	
2020/08/18	28650	28650	28460	28470	28754.000	27892.400	15364	17762.2	13992.8	
2020/08/19	28340	28470	28280	28450	28706.000	27966.000	8324	10230.8	13711.2	
2020/08/20	28390	28440	28280	28310	28598.000	27999.200	3706	8664.4	13040.16	
2020/08/21	28460	28520	28430	28450	28504.000	28042.800	4312	7707	12918.6	
2020/08/24	28710	28740	28640	28720	28480.000	28064.400	6644	7670	11984	
2020/08/25	29110	29240	29090	29220	28630.000	28112.800	14025	7402.2	11995.24	
2020/08/26	29130	29190	29080	29080	28756.000	28155.600	10214	7780.2	12222.36	
2020/08/27	29120	29140	29030	29080	28910.000	28204.000	11476	9334.2	12233.88	
2020/08/28	29530	29780	29470	29550	29130.000	28258.000	23299	13131.6	12631.32	
2020/08/31	29480	29510	29400	29460	29278.000	28313.200	15490	14900.8	13024.8	
2020/09/01	29270	29330	29150	29250	29284.000	28386.000	27224	17540.6	13527	
2020/09/02	29520	29600	29480	29590	29386.000	28470.400	28907	21279.2	14349.24	
2020/09/03	30000	30050	29910	29940	29558.000	28582.800	15086	22001.2	13719.72	
2020/09/04	29050	29310	29020	29270	29502.000	28660.000	55187	28378.8	15508.64	
2020/09/07	29050	29160	28960	29040	29418.000	28744.800	16818	28644.4	15807.32	
2020/09/08	29280	29300	29170	29290	29426.000	28821.200	9506	25100.8	15662.24	
2020/09/09	28290	28500	28250	28430	29194.000	28848.000	45520	28423.4	17168.12	
2020/09/10	28960	28960	28750	28950	28996.000	28892.000	16805	28767.2	17640.04	
2020/09/11	28530	28690	28490	28680	28878.000	28926.400	8226	19375	17648.56	
2020/09/14	28720	28820	28680	28810	28832.000	28960.400	7651	17541.6	17674.76	
2020/09/15	28800	28860	28710	28850	28744.000	28967.600	4384	16517.2	16864.6	
2020/09/16	28720	28780	28650	28750	28808.000	28970.000	18488	11110.8	15764.88	
2020/09/17	28680	28690	28390	28390	28696.000	28951.600	5790	8907.8	15534.96	
2020/09/18	28440	28510	28320	28450	28650.000	28932.800	7131	8688.8	15456.24	
2020/09/23	27980	28100	27960	28080	28504.000	28902.400	18821	10922.8	15935.92	
2020/09/24	27420	27600	27350	27450	28224.000	28861.600	18161	13678.2	16047.8	
2020/09/25	27680	27730	27640	27640	28002.000	28829.200	6288	11238.2	15966.36	
2020/09/28	28020	28100	27930	28100	27944.000	28820.800	5955	11271.2	16056.32	
2020/09/29	28410	28500	28380	28470	27948.000	28821.600	9511	11747.2	16264.28	
2020/09/30	28350	28530	27930	27950	27922.000	28790.800	7935	9570	16315.92	
2020/10/01					28022.000	28740.000	0	5937.8	15754.92	
2020/10/02	28600	28620	27900	27970	28088.000	28695.600	34550	11590.2	16728.36	
2020/10/05	28610	28690	28600	28670	28202.000	28679.200	5986	11596.4	16508.76	
2020/10/06	28940	28990	28880	28910	28290.000	28653.600	46580	19010.2	17440	
2020/10/07	28510	28730	28490	28680	28436.000	28622.400	13083	20039.8	17343.72	
2020/10/08	29180	29250	29150	29210	28688.000	28620.800	27653	25570.4	17360.88	
2020/10/09	29380	29400	29300	29310	28956.000	28609.600	9898	20640	16600.52	
2020/10/12	29340	29410	29280	29390	29100.000	28587.600	6307	20704.2	16249.36	
2020/10/13	29540	29570	29420	29540	29226.000	28598.400	24780	16344.2	15033.08	
2020/10/14	29440	29480	29330	29420	29374.000	28613.600	4792	14686	14552.04	
2020/10/15	29150	29160	29040	29090	29350.000	28605.600	6406	10436.6	14428.04	
2020/10/16	29200	29240	29080	29120	29312.000	28633.200	2765	9010	12717.84	
2020/10/19	29300	29400	29300	29380	29310.000	28650.400	9253	9599.2	12415.76	
2020/10/20	29050	29110	28950	28990	29200.000	28662.800	7633	6169.8	12392.04	
2020/10/21	29060	29130	29040	29050	29126.000	28672.400	3958	6003	12244.32	
2020/10/22	28590	28610	28480	28580	29024.000	28661.600	18951	8512	12827	
2020/10/23	28940	28950	28820	28840	28968.000	28665.200	4937	8946.4	12284.96	
2020/10/26	28710	28740	28630	28640	28820.000	28675.200	2639	7623.6	12158.92	
2020/10/27	28200	28330	28170	28320	28686.000	28670.000	33813	12859.6	13226.2	
2020/10/28	27830	27840	27670	27720	28420.000	28655.600	24714	17010.8	13461.92	
2020/10/29	27090	27360	27080	27280	28160.000	28648.800	43937	22008	14492.96	
2020/10/30	27000	27040	26550	26610	27714.000	28607.600	35081	28036.8	15644.68	
2020/11/02	26870	27120	26830	27120	27410.000	28568.400	14378	30384.6	15981.6	
2020/11/04	28030	28390	27780	28130	27372.000	28554.800	52141	34050.2	17686.8	
2020/11/05	28290	28530	28220	28530	27534.000	28578.000	25777	34262.8	18400.48	
2020/11/06	28570	28600	28370	28430	27764.000	28597.200	70144	39504.2	21206.24	
2020/11/09	28690	28890	28680	28860	28214.000	28632.800	18479	36183.8	20563.4	
2020/11/10	29810	29880	29420	29510	28692.000	28666.400	65506	46409.4	22944.2	
2020/11/11	30000	30150	29940	30150	29096.000	28716.000	23552	40691.6	22023.08	
2020/11/12	30050	30150	29810	29860	29362.000	28763.200	20427	39621.6	22316.84	
2020/11/13	29710	29750	29500	29580	29592.000	28778.000	32347	32062.2	22504.6	
2020/11/16	30150	30300	30100	30300	29880.000	28817.600	20349	32436.2	22922.64	
2020/11/17	30450	30450	30250	30250	30028.000	28852.000	18669	23068.8	23417.12	
2020/11/18	30250	30250	30000	30000	29998.000	28870.400	3839	19126.2	22579.48	
2020/11/19	29760	29790	29670	29730	29972.000	28882.800	4711	15983	22576.24	
2020/11/20	29510	29640	29510	29590	29974.000	28902.800	10691	11651.8	22747.64	
2020/11/24	30250	30400	30200	30350	29984.000	28952.000	5884	8758.8	22872.4	
2020/11/25	30600	30750	30500	30500	30034.000	28996.800	9928	7010.6	22899.4	
2020/11/26	30350	30450	30300	30350	30104.000	29051.200	6618	7566.4	22858.8	
2020/11/27	30250	30250	30100	30200	30198.000	29097.200	14032	9430.6	23261.76	
2020/11/30	30350	30350	30000	30000	30280.000	29154.000	12967	9885.8	23022.4	
2020/12/01	30250	30450	30200	30400	30290.000	29216.400	6125	9934	23069.92	
2020/12/02	30250	30250	30100	30200	30230.000	29278.800	23317	12611.8	23897.04	
2020/12/03	30350	30450	30350	30350	30230.000	29360.000	20253	15338.8	23354.64	
2020/12/04	30300	30450	30300	30400	30270.000	29467.200	2077	12947.8	22449.16	
2020/12/07	30650	30700	30450	30500	30370.000	29596.000	10828	12520	21124.8	
2020/12/08	30400	30450	30300	30450	30380.000	29749.600	15195	14334	20329.36	
2020/12/09	30600	30750	30600	30750	30490.000	29894.800	6264	10923.4	20004.8	
2020/12/10	30550	30650	30550	30650	30550.000	29995.600	3542	7581.2	18060.84	
2020/12/11	30550	30550	30350	30350	30540.000	30068.400	6843	8534.4	17303.48	
2020/12/14	30600	30650	30550	30550	30550.000	30153.200	3172	7003.2	14624.6	
2020/12/15	30400	30400	30300	30300	30520.000	30210.800	15898	7143.8	14521.36	
2020/12/16	30450	30500	30350	30400	30450.000	30246.400	3999	6690.8	12061.08	
2020/12/17	30450	30500	30350	30400	30400.000	30256.400	3515	6685.4	11259.6	
2020/12/18	30400	30450	30400	30400	30410.000	30278.000	2070	5730.8	10525.32	
2020/12/21	30500	30550	30350	30550	30410.000	30316.800	4345	5965.4	9405.24	
2020/12/22	30350	30450	30250	30250	30400.000	30314.800	7832	4352.2	8904.56	
2020/12/23	30300	30350	30100	30150	30350.000	30310.800	8853	5323	8511.92	
2020/12/24	30400	30500	30400	30500	30370.000	30330.800	5860	5792	8592.76	
2020/12/25	30450	30550	30400	30400	30370.000	30357.600	2562	5890.4	8506.8	
2020/12/28	30500	30650	30450	30550	30370.000	30396.000	13410	7703.4	8615.56	
2020/12/29	30750	30950	30750	30900	30500.000	30418.000	18164	9769.8	9106.76	
2020/12/30	30650	30650	30550	30550	30580.000	30420.000	4155	8830.2	8875.84	
2021/01/04	30750	30800	30650	30750	30630.000	30436.000	3795	8417.2	8762.92	
2021/01/05	30400	30450	30250	30250	30600.000	30438.000	12926	10490	8718.68	
2021/01/06	30350	30500	30300	30350	30560.000	30452.000	9867	9781.4	8594.68	
2021/01/07	30950	31200	30900	31150	30610.000	30482.000	21146	10377.8	9195.52	
2021/01/08	31400	31650	31400	31550	30810.000	30536.000	13462	12239.2	8801.32	
2021/01/12	31500	31600	31450	31500	30960.000	30582.000	5844	12649	8224.96	
2021/01/13	31450	31500	31350	31450	31200.000	30624.000	2892	10642.2	8257.56	
2021/01/14	31400	31650	31400	31500	31430.000	30664.000	3468	9362.4	7963.16	
2021/01/15	31450	31450	31100	31150	31430.000	30692.000	11984	7530	7834.72	
2021/01/18	31100	31200	31050	31100	31340.000	30706.000	4881	5813.8	7779.4	
2021/01/19	31200	31450	31150	31350	31310.000	30734.000	3003	5245.6	7757.84	
2021/01/20	31400	31450	31200	31250	31270.000	30770.000	3562	5379.6	7626.6	
2021/01/21	31550	31550	31450	31450	31260.000	30806.000	5594	5804.8	7723.48	
2021/01/22	31400	31500	31300	31350	31300.000	30848.000	6014	4610.8	7328.12	
2021/01/25	31400	31500	31350	31450	31370.000	30890.000	1743	3983.2	7237.88	
2021/01/26	31300	31300	31100	31150	31330.000	30920.000	12199	5822.4	7585.24	
2021/01/27	31250	31300	31150	31250	31330.000	30954.000	2706	5651.2	7610.68	
2021/01/28	30600	30900	30500	30700	31180.000	30960.000	12040	6940.4	7918.48	
2021/01/29	31000	31200	30750	30800	31070.000	30982.000	10341	7805.8	8018.84	
2021/02/01	30450	30750	30400	30750	30930.000	31006.000	6480	8753.2	7923.92	
2021/02/02	30950	31150	30800	31100	30920.000	31030.000	5559	7425.2	7911.88	
2021/02/03	31400	31550	31400	31450	30960.000	31072.000	10797	9043.4	8241.28	
2021/02/04	31450	31500	31350	31400	31100.000	31106.000	5408	7717	7921.2	
2021/02/05	31950	32050	31850	32050	31350.000	31152.000	18154	9279.6	7920.8	
2021/02/08	32000	32200	31950	32200	31640.000	31218.000	5611	9105.8	7979.04	
2021/02/09	32200	32200	32000	32100	31840.000	31272.000	6894	9372.8	8103	
2021/02/10	32000	32100	31950	32000	31950.000	31342.000	2895	7792.4	7701.76	
2021/02/12	32150	32150	32050	32150	32100.000	31414.000	4270	7564.8	7477.88	
2021/02/15	32250	32400	32250	32400	32170.000	31464.000	9984	5930.8	7031.4	
2021/02/16	32450	32700	32450	32600	32250.000	31506.000	15285	7865.6	7104.32	
2021/02/17	32550	32650	32550	32650	32360.000	31552.000	34775	13441.8	8261.56	
2021/02/18	32700	32750	32600	32600	32480.000	31598.000	21733	17209.4	9015.2	
2021/02/19	32500	32500	32350	32450	32540.000	31636.000	13913	19138	9433	
2021/02/22	32500	32500	32350	32400	32540.000	31686.000	6048	18350.8	9195.56	
2021/02/24	32400	32550	32350	32350	32490.000	31736.000	4358	16165.4	9174.64	
2021/02/25	33100	33200	33100	33100	32580.000	31806.000	16553	12521	9716.64	
2021/02/26	32600	32650	32350	32350	32530.000	31850.000	18503	11875	10314.28	
2021/03/01	32400	32550	32350	32400	32520.000	31888.000	4759	10044.2	10280.88	
2021/03/02	32950	33000	32750	32750	32590.000	31944.000	6342	10103	10294	
2021/03/03	32800	32950	32700	32850	32690.000	32000.000	2308	9693	10316.6	
2021/03/04	32600	32700	32450	32550	32580.000	32056.000	4661	7314.6	10015.08	
2021/03/05	32550	32700	32300	32650	32640.000	32112.000	7864	5186.8	10221.4	
2021/03/08	33500	33550	33300	33300	32820.000	32216.000	13033	6841.6	10261.12	
2021/03/09	34000	34150	33950	34150	33100.000	32350.000	15121	8597.4	10452.32	
2021/03/10	33800	33850	33750	33800	33290.000	32472.000	14425	11020.8	10770.12	
2021/03/11	34250	34500	34200	34450	33670.000	32606.000	9959	12080.4	10946.12	
2021/03/12	34550	34650	34450	34600	34060.000	32732.000	10155	12538.6	10920.44	
2021/03/15	35050	35100	35000	35050	34410.000	32878.000	7280	11388	10995.32	
2021/03/16	35100	35200	35100	35150	34610.000	33002.000	4447	9253.2	10447.04	
2021/03/17	35000	35050	34900	35000	34850.000	33114.000	5650	7498.2	10448.6	
2021/03/18	35200	35400	35150	35200	35000.000	33238.000	17243	8955	10862.56	
2021/03/19	35050	35150	35000	35050	35090.000	33360.000	4306	7785.2	10919	
2021/03/22	34700	34700	34550	34650	35010.000	33460.000	6046	7538.4	10990.04	
2021/03/23	34900	34900	34700	34700	34920.000	33552.000	6579	7964.8	10853.84	
2021/03/24	34450	34500	34300	34350	34790.000	33622.000	6724	8179.6	10511.4	
2021/03/25	34500	34700	34500	34600	34670.000	33700.000	5856	5902.2	9354.64	
2021/03/26	34800	35000	34800	35000	34660.000	33796.000	3229	5686.8	8614.48	
2021/03/29	35400	35450	35100	35200	34770.000	33906.000	8343	6146.2	8391.68	
2021/03/30	35600	35750	35500	35650	34960.000	34036.000	9095	6649.4	8513.56	
2021/03/31	35700	35850	35600	35800	35250.000	34174.000	5121	6328.8	8544.08	
2021/04/01	35750	35800	35650	35700	35470.000	34278.000	6099	6377.4	8125.92	
2021/04/02	35850	35900	35800	35900	35650.000	34420.000	11907	8113	7862.08	
2021/04/05	36050	36150	36050	36150	35840.000	34570.000	6402	7724.8	7927.8	
2021/04/06	36200	36200	36000	36000	35910.000	34700.000	7654	7436.6	7980.28	
2021/04/07	36000	36000	35800	35950	35940.000	34824.000	6389	7690.2	8143.52	
2021/04/08	36000	36000	35900	35950	35990.000	34960.000	3266	7123.6	8087.72	
2021/04/09	35950	35950	35800	35850	35980.000	35088.000	4179	5578	7940.32	
2021/04/12	36200	36250	36050	36050	35960.000	35198.000	7323	5762.2	7711.92	
2021/04/13	36150	36250	36050	36150	35990.000	35278.000	3016	4834.6	7227.72	
2021/04/14	35900	35950	35800	35900	35980.000	35362.000	4709	4498.6	6839.08	
2021/04/15	36000	36050	35950	36050	36000.000	35426.000	4326	4710.6	6613.76	
2021/04/16	36250	36250	36150	36200	36070.000	35490.000	5533	4981.4	6428.88	
2021/04/19	36300	36300	36150	36200	36100.000	35536.000	5775	4671.8	6368.68	
2021/04/20	36100	36200	36050	36200	36110.000	35578.000	4334	4935.4	6364.16	
2021/04/21	35800	35800	35600	35700	36070.000	35606.000	7570	5507.6	6440.96	
2021/04/22	36050	36050	35950	36000	36060.000	35638.000	3889	5420.2	5906.8	
2021/04/23	35750	35800	35700	35700	35960.000	35664.000	4061	5125.8	5897	
2021/04/26	35950	36000	35850	36000	35920.000	35718.000	4197	4810.2	5823.04	
2021/04/27	36000	36100	35900	36050	35890.000	35772.000	4124	4768.2	5724.84	
2021/04/28	36100	36150	36050	36100	35970.000	35842.000	4576	4169.4	5638.92	
2021/04/30	36250	36300	36100	36100	35990.000	35902.000	4696	4330.8	5592.52	
2021/05/06	36550	36700	36550	36650	36180.000	35968.000	5594	4637.4	5687.12	
2021/05/07	36850	36950	36750	36900	36360.000	36036.000	17695	7337	6061.2	
2021/05/10	37000	37200	37000	37150	36580.000	36096.000	7969	8106	6016.16	
2021/05/11	37100	37150	36850	36950	36750.000	36142.000	11555	9501.8	6273.52	
2021/05/12	36500	36550	36200	36350	36800.000	36168.000	17720	12106.6	6738.36	
2021/05/13	36200	36250	36050	36100	36690.000	36176.000	11201	13228	6710.12	
2021/05/14	36550	36700	36500	36700	36650.000	36198.000	11581	12005.2	6917.28	
2021/05/17	36900	36900	36650	36700	36560.000	36226.000	5337	11478.8	6824.6	
2021/05/18	36850	36850	36750	36850	36540.000	36262.000	6494	10466.6	6828.8	
2021/05/19	36250	36400	36150	36200	36510.000	36272.000	10683	9059.2	7125.48	
2021/05/20	36200	36300	36150	36250	36540.000	36288.000	9336	8686.2	7331.76	
2021/05/21	36450	36450	36350	36350	36470.000	36300.000	11214	8612.8	7487.4	
2021/05/24	36600	36700	36550	36550	36440.000	36316.000	6095	8764.4	7610.56	
2021/05/25	36800	36800	36650	36750	36420.000	36350.000	4986	8462.8	7621.64	
2021/05/26	36700	36750	36600	36750	36530.000	36378.000	5825	7491.2	7681.6	
2021/05/27	36750	36750	36600	36650	36610.000	36396.000	4196	6463.2	7628.12	
2021/05/28	37250	37350	37250	37300	36800.000	36440.000	16464	7513.2	8055.68	
2021/05/31	37300	37300	37100	37200	36930.000	36480.000	3275	6949.2	8013.32	
2021/06/01	37050	37150	36950	37100	37000.000	36536.000	3217	6595.4	7839.2	
2021/06/02	37100	37200	37050	37150	37080.000	36582.000	3083	6047	7806.96	
2021/06/03	37200	37250	37150	37200	37190.000	36642.000	10246	7257	8054.36	
2021/06/04	37300	37400	37250	37300	37190.000	36694.000	6924	5349	8163.44	
2021/06/07	37400	37400	37250	37250	37200.000	36742.000	3241	5342.2	8128.12	
2021/06/08	37100	37200	37000	37150	37210.000	36784.000	7191	6137	8232.72	
2021/06/09	37150	37150	37100	37100	37200.000	36824.000	2396	5999.6	8140.72	
2021/06/10	37050	37100	37000	37000	37160.000	36838.000	11011	6152.6	8357.4	
2021/06/11	37000	37050	36900	37050	37110.000	36844.000	6254	6018.6	7899.76	
2021/06/14	37100	37150	37050	37100	37080.000	36842.000	8695	7109.4	7928.8	
2021/06/15	37100	37200	37050	37100	37070.000	36848.000	6447	6960.6	7724.48	
2021/06/16	37050	37050	36950	37000	37050.000	36874.000	5786	7638.6	7247.12	
2021/06/17	36800	36850	36700	36850	37020.000	36904.000	7715	6979.4	7107.68	
2021/06/18	36600	36650	36500	36600	36930.000	36900.000	11400	8008.6	7100.44	
2021/06/21	35950	36000	35550	35750	36660.000	36862.000	25029	11275.4	7888.12	
2021/06/22	36750	36800	36600	36750	36590.000	36858.000	10982	12182.4	8067.64	
2021/06/23	36900	37000	36850	37000	36590.000	36890.000	4328	11890.8	7813.44	
2021/06/24	36950	37050	36900	36900	36600.000	36916.000	9990	12345.8	7839.6	
2021/06/25	37350	37400	37300	37400	36760.000	36958.000	14526	12971	7972.08	
2021/06/28	37500	37550	37400	37450	37100.000	36994.000	7492	9463.6	8027.96	
2021/06/29	37250	37250	37100	37200	37190.000	37012.000	4297	8126.6	8000.4	
2021/06/30	37300	37300	37150	37200	37230.000	37030.000	5627	8386.4	7992.48	
2021/07/01	37700	37750	37650	37650	37380.000	37070.000	13290	9046.4	8356.24	
2021/07/02	37900	37950	37850	37850	37470.000	37092.000	34199	12981	9065.64	
2021/07/05	37900	37900	37750	37850	37550.000	37118.000	11735	13829.6	9404.04	
2021/07/06	37900	37900	37800	37800	37670.000	37146.000	13324	15635	9808.32	
2021/07/07	37400	37500	37350	37500	37730.000	37160.000	10661	16641.8	10111.44	
2021/07/08	37600	37650	37350	37350	37670.000	37166.000	19420	17867.8	10478.4	
2021/07/09	37050	37200	36900	37150	37530.000	37160.000	15941	14216.2	10839.08	
2021/07/12	37700	37750	37550	37600	37480.000	37174.000	9098	13688.8	11073.36	
2021/07/13	37850	37950	37850	37850	37490.000	37202.000	16561	14336.2	11448.16	
2021/07/14	37850	37900	37700	37700	37530.000	37226.000	10799	14363.8	11784.28	
2021/07/15	37650	37650	37500	37550	37570.000	37248.000	2949	11069.6	11461.8	
2021/07/16	37600	37800	37500	37750	37690.000	37276.000	3865	8654.4	11366.24	
2021/07/19	37200	37250	37100	37200	37610.000	37280.000	65444	19923.6	13636.2	
2021/07/20	36600	36700	36400	36600	37360.000	37260.000	59590	28529.4	15761.92	
2021/07/21	37300	37400	37200	37200	37260.000	37268.000	60583	38486.2	17953.8	
2021/07/26	37950	38050	37700	37750	37300.000	37304.000	29415	43779.4	18821.8	
2021/07/27	37950	38000	37850	37900	37330.000	37356.000	17181	46442.6	19053.04	
2021/07/28	37750	37850	37600	37800	37450.000	37438.000	13116	35977	18576.52	
2021/07/29	37750	37750	37500	37700	37670.000	37476.000	12882	26635.4	18652.52	
2021/07/30	37650	37650	37500	37600	37750.000	37500.000	4997	15518.2	18679.28	
2021/08/02	37800	37800	37700	37800	37760.000	37536.000	3739	10383	18429.24	
2021/08/03	37500	37500	37350	37500	37680.000	37540.000	6126	8172	18093.24	
2021/08/04	37500	37600	37500	37500	37620.000	37542.000	2229	5994.6	17882.72	
2021/08/05	37450	37600	37450	37500	37580.000	37554.000	9901	5398.4	18106.88	
2021/08/06	37400	37500	37400	37500	37560.000	37566.000	11348	6668.6	18335.72	
2021/08/10	37700	37800	37600	37650	37530.000	37566.000	10276	7976	18215.16	
2021/08/11	37950	38000	37900	37950	37620.000	37570.000	9017	8554.2	17207.88	
2021/08/12	38150	38150	38100	38100	37740.000	37580.000	10363	10181	17153	
2021/08/13	38200	38200	38100	38200	37880.000	37596.000	3092	8819.2	16743.72	
2021/08/16	37900	37900	37650	37750	37930.000	37606.000	6266	7802.8	16567.92	
2021/08/17	37900	37900	37750	37750	37950.000	37622.000	3843	6516.2	15944.84	
2021/08/18	37600	37800	37600	37750	37910.000	37646.000	3312	5375.2	15439.68	
2021/08/19	37400	37550	37400	37450	37780.000	37640.000	7212	4745	15364.24	
2021/08/20	37300	37450	37150	37250	37590.000	37616.000	7939	5714.4	15019.36	
2021/08/23	37600	37800	37600	37750	37590.000	37618.000	11827	6826.6	15060.48	
2021/08/24	37900	37950	37800	37900	37620.000	37632.000	8184	7694.8	15269.88	
2021/08/25	37800	37900	37750	37750	37620.000	37632.000	4913	8015	15311.8	
2021/08/26	37950	38000	37850	37900	37710.000	37660.000	5160	7604.6	12900.44	
2021/08/27	37750	37850	37700	37800	37820.000	37708.000	5016	7020	10717.48	
2021/08/30	37950	38050	37850	37900	37850.000	37736.000	6787	6012	8565.64	
2021/08/31	38000	38050	37900	37950	37860.000	37744.000	7030	5781.2	7670.24	
2021/09/01	38000	38150	38000	38100	37930.000	37752.000	4456	5689.8	7161.24	
2021/09/02	37950	37950	37750	37900	37930.000	37756.000	10725	6802.8	7065.6	
2021/09/03	37950	38100	37950	38050	37980.000	37770.000	4053	6610.2	6712.44	
2021/09/06	37750	37900	37750	37900	37980.000	37782.000	4393	6131.4	6688.28	
2021/09/07	37900	37950	37850	37900	37970.000	37786.000	3735	5472.4	6688.12	
2021/09/08	37750	37850	37700	37850	37920.000	37800.000	62620	17105.2	8947.88	
2021/09/09	37650	37650	37400	37450	37830.000	37798.000	9554	16871	9240.88	
2021/09/10	37350	37550	37300	37550	37730.000	37800.000	7801	17620.6	9156.88	
2021/09/13	37250	37250	37100	37250	37600.000	37790.000	27643	22270.6	9808.68	
2021/09/14	37450	37550	37400	37450	37510.000	37782.000	5891	22701.8	9633.28	
2021/09/15	37000	37100	36900	37050	37350.000	37746.000	10349	12247.6	9686.56	
2021/09/16	37150	37200	37050	37050	37270.000	37704.000	5279	11392.6	9483.2	
2021/09/17	37150	37300	37100	37250	37210.000	37666.000	3968	10626	9518.24	
2021/09/21	36350	36600	36300	36500	37060.000	37616.000	16841	8465.6	9941.24	
2021/09/22	36100	36400	35950	36400	36850.000	37562.000	13192	9925.8	10315.2	
2021/09/24	37400	37550	37400	37400	36920.000	37548.000	19590	11774	10966.32	
2021/09/27	37650	37800	37650	37750	37060.000	37560.000	27714	16261	11786.4	
2021/09/28	37700	37950	37650	37900	37190.000	37586.000	18948	19257	12226.76	
2021/09/29	37400	37550	37350	37450	37380.000	37574.000	33032	22495.2	13074.96	
2021/09/30	37650	37800	37550	37650	37630.000	37564.000	7152	21287.2	13033.68	
2021/10/01	36850	36900	36450	36550	37460.000	37516.000	17975	20964.2	13556.16	
2021/10/04	37150	37250	36900	37100	37330.000	37484.000	9726	17366.6	13738.8	
2021/10/05	36750	36900	36600	36900	37130.000	37448.000	5988	14774.6	13777.68	
2021/10/06	37250	37400	37150	37250	37090.000	37422.000	7462	9660.6	13804.68	
2021/10/07	37450	37600	37400	37500	37060.000	37404.000	4862	9202.6	13717.96	
2021/10/08	37900	38050	37800	37900	37330.000	37396.000	10760	7759.6	13970.12	
2021/10/11	37850	38200	37800	38150	37540.000	37406.000	11417	8097.8	13997.8	
2021/10/12	38100	38100	37850	37950	37750.000	37402.000	10165	8933.2	14242.28	
2021/10/13	37950	38050	37900	37950	37890.000	37404.000	2556	7952	14168.8	
2021/10/14	38050	38200	38000	38150	38020.000	37414.000	7828	8545.2	14332.52	
2021/10/15	38750	39000	38700	39000	38240.000	37460.000	22017	10796.6	12708.4	
2021/10/18	39250	39400	39200	39250	38460.000	37532.000	13263	11165.8	12856.76	
2021/10/19	39250	39350	39150	39200	38710.000	37598.000	2256	9584	12634.96	
2021/10/20	39600	39700	39500	39550	39030.000	37690.000	9210	10914.8	11897.64	
2021/10/21	39600	39700	39400	39400	39280.000	37768.000	2970	9943.2	11780.8	
2021/10/22	39400	39650	39400	39500	39380.000	37866.000	7535	7046.8	11668.24	
2021/10/25	39450	39550	39400	39500	39430.000	37964.000	4583	5310.8	11640.4	
2021/10/26	39650	39800	39650	39700	39530.000	38062.000	2293	5318.2	11573.4	
2021/10/27	39850	39850	39700	39750	39570.000	38192.000	3790	4234.2	11051.36	
2021/10/28	39450	39500	39300	39350	39560.000	38310.000	6754	4991	10793.84	
2021/10/29	39600	39600	39400	39500	39560.000	38394.000	14619	6407.8	10595	
2021/11/01	39950	40000	39850	40000	39660.000	38484.000	17229	8937	10175.6	
2021/11/02	39900	39950	39650	39700	39660.000	38556.000	8882	10254.8	9772.96	
